train_auc,train_acc,train_precision,train_recall,train_f1,val_auc,val_acc,val_precision,val_recall,val_f1,train_loss,val_loss,epoch_time
0.7695740126087554,0.7452504317789291,0.0,0.0,0.0,0.7508257113821138,0.7935483870967742,0.0,0.0,0.0,0.5285268939774612,0.4857875443994999,4.403445720672607
0.8072195926704246,0.772020725388601,0.8780487804878049,0.12203389830508475,0.21428571428571427,0.7963033536585366,0.8161290322580645,1.0,0.109375,0.19718309859154928,0.47477236903946973,0.43179354816675186,3.4233553409576416
0.8289647858279161,0.812607944732297,0.825,0.33559322033898303,0.4771084337349398,0.805640243902439,0.8354838709677419,0.8421052631578947,0.25,0.3855421686746988,0.43705855875179683,0.4101515971124172,3.3969764709472656
0.8211992065518392,0.8255613126079447,0.746031746031746,0.47796610169491527,0.5826446280991735,0.7983993902439025,0.8354838709677419,0.696969696969697,0.359375,0.4742268041237113,0.4305893676034335,0.41135507449507713,3.407142162322998
0.8639589920851584,0.8298791018998273,0.85,0.4033898305084746,0.5471264367816092,0.8476880081300814,0.8419354838709677,0.8947368421052632,0.265625,0.40963855421686746,0.39387574072541864,0.3718182183802128,3.518949270248413
0.8613076182807312,0.844559585492228,0.7979274611398963,0.5220338983050847,0.6311475409836066,0.8185975609756099,0.8354838709677419,0.6666666666666666,0.40625,0.5048543689320388,0.398221375613377,0.3986652195453644,3.43198561668396
0.8923227998507375,0.8411053540587219,0.8675496688741722,0.4440677966101695,0.5874439461883408,0.8610899390243902,0.8387096774193549,0.7916666666666666,0.296875,0.4318181818181818,0.3658413948683903,0.3614030461758375,3.4927914142608643
0.8452776086572263,0.8195164075993091,0.6310975609756098,0.7016949152542373,0.6645264847512039,0.8046875000000001,0.7903225806451613,0.4935064935064935,0.59375,0.5390070921985816,0.420887376727729,0.43991775810718536,3.5556626319885254
0.9114833945440619,0.8376511226252159,0.9147286821705426,0.4,0.5566037735849056,0.8751270325203252,0.8419354838709677,0.8947368421052632,0.265625,0.40963855421686746,0.3640705778680999,0.3695764932781458,3.560001850128174
0.9408252646463853,0.8514680483592401,0.948905109489051,0.4406779661016949,0.6018518518518519,0.8676321138211383,0.8483870967741935,0.9047619047619048,0.296875,0.4470588235294118,0.3253992451676007,0.3697774689644575,3.5602316856384277
0.9616434589626254,0.9119170984455959,0.9447004608294931,0.6949152542372882,0.80078125,0.8624237804878049,0.8419354838709677,0.7142857142857143,0.390625,0.5050505050505051,0.24500063781080575,0.34905261918902397,3.589606285095215
0.9649154506353478,0.8644214162348878,0.6658653846153846,0.9389830508474576,0.7791842475386779,0.8451473577235772,0.7516129032258064,0.4424778761061947,0.78125,0.5649717514124294,0.3158525156563726,0.5157104320824146,3.63977313041687
0.9763418897421294,0.9438687392055267,0.9323308270676691,0.8406779661016949,0.8841354723707665,0.8363185975609757,0.8387096774193549,0.6458333333333334,0.484375,0.5535714285714286,0.1876088200971998,0.36636788211762905,3.6210248470306396
0.9863856865094173,0.9525043177892919,0.9316546762589928,0.8779661016949153,0.9040139616055847,0.8210746951219512,0.8387096774193549,0.6206896551724138,0.5625,0.5901639344262295,0.14274568264854365,0.4267176128923893,3.652552843093872
0.9842567315434925,0.9412780656303973,0.9315589353612167,0.8305084745762712,0.8781362007168458,0.796557418699187,0.8290322580645161,0.6486486486486487,0.375,0.4752475247524752,0.15517017784817466,0.4400244951248169,3.7218055725097656
0.9877290492369936,0.8877374784110535,0.697841726618705,0.9864406779661017,0.8174157303370787,0.839430894308943,0.7096774193548387,0.40441176470588236,0.859375,0.55,0.26192672807594825,0.6684549041092396,3.6748476028442383
0.9956006834652473,0.966321243523316,0.8950617283950617,0.9830508474576272,0.9369951534733441,0.8431783536585367,0.8161290322580645,0.5421686746987951,0.703125,0.6122448979591837,0.14616383586464257,0.44485149532556534,3.705676317214966
0.9936602706365261,0.9585492227979274,0.88,0.9694915254237289,0.9225806451612903,0.8554369918699187,0.7838709677419354,0.4838709677419355,0.703125,0.5732484076433121,0.132635695924019,0.5000379309058189,3.757783889770508
0.9985584382426302,0.9766839378238342,0.9962962962962963,0.911864406779661,0.952212389380531,0.7918572154471545,0.8483870967741935,0.9047619047619048,0.296875,0.4470588235294118,0.08082334504559122,0.4946624655276537,3.7438302040100098
0.9994461574719642,0.9810017271157168,0.9389067524115756,0.9898305084745763,0.9636963696369637,0.8025279471544715,0.8161290322580645,0.5555555555555556,0.546875,0.5511811023622047,0.06911076219945118,0.48863134160637856,3.7434089183807373
