train_auc,train_acc,val_auc,val_acc,train_loss,val_loss,epoch_time
0.8476400019698688,0.21666666666666667,0.8991611304829696,0.23333333333333334,2.242016553878784,2.256216526031494,46.79106879234314
0.8569300844300702,0.5166666666666667,0.8947364895640757,0.6,1.7670124769210815,1.3058555126190186,46.31841707229614
0.9446484451911712,0.7166666666666667,0.9546245846533203,0.6666666666666666,0.9447720050811768,0.9927415251731873,46.49416899681091
0.9577491601199424,0.6,0.9503616594133836,0.6666666666666666,1.0111836194992065,0.9425672888755798,46.58507704734802
0.9657099871809368,0.7833333333333333,0.987460815047022,0.6333333333333333,0.7679710388183594,0.5900253057479858,46.42370939254761
0.9725753803272734,0.7333333333333333,0.9882160464057015,0.7666666666666667,0.7665945887565613,0.546866238117218,46.786365270614624
0.9849686522960174,0.8166666666666667,0.9959910778876295,0.9,0.6253769993782043,0.40356457233428955,46.52824282646179
0.9849703111171241,0.7833333333333333,0.9848384374246443,0.8666666666666667,0.7048256993293762,0.45329898595809937,46.61373209953308
0.9587307584492961,0.7166666666666667,0.9905956112852664,0.8333333333333334,0.9348848462104797,0.4290841817855835,46.86091661453247
0.9887336516109735,0.7666666666666667,0.9828205798033384,0.7666666666666667,0.6587973833084106,0.48553192615509033,46.535998821258545
0.9126566610179918,0.7666666666666667,0.917826426447116,0.6333333333333333,1.1242245435714722,1.3114031553268433,46.595004081726074
0.9871983407127107,0.6833333333333333,0.993730407523511,0.9,0.7645846605300903,0.2808339297771454,46.282607316970825
0.9924639855581275,0.9,0.9991258741258741,0.9,0.43985307216644287,0.3012857139110565,46.169925689697266
0.976781960619897,0.75,0.9873419205315757,0.7666666666666667,0.7915289998054504,0.5494493842124939,46.490416526794434
0.968804524374722,0.8,0.9991258741258741,0.8333333333333334,0.9129841327667236,0.6278059482574463,46.08793044090271
0.9960040180789664,0.8833333333333333,0.9974747474747474,0.9,0.41323548555374146,0.3878437876701355,46.404552936553955
0.9926848327115089,0.8,0.9953597647563165,0.9,0.539903461933136,0.3696463704109192,46.55180764198303
0.9975056941968706,0.9,0.9965034965034966,0.9666666666666667,0.3611675798892975,0.2931537926197052,47.32105040550232
0.9969094540172971,0.9333333333333333,0.9991258741258741,0.9333333333333333,0.3469676375389099,0.28107109665870667,46.46079468727112
0.9972704991087344,0.8833333333333333,1.0,0.9666666666666667,0.33241361379623413,0.13750986754894257,46.50034022331238
