train_auc,train_acc,val_auc,val_acc,train_loss,val_loss,epoch_time
0.7365573192239858,0.3,0.47670944096911794,0.26666666666666666,1.9178721904754639,2.0226168632507324,46.15141463279724
0.5931255169372986,0.13333333333333333,0.5566472492288749,0.18333333333333332,3.3756561279296875,3.5626344680786133,45.928951263427734
0.7657327510186704,0.3,0.6387734302673483,0.35,1.755934476852417,1.7767374515533447,46.514548540115356
0.7188450252387033,0.26666666666666666,0.583012966854729,0.3,1.9830985069274902,1.8227566480636597,46.350778341293335
0.8210755184577023,0.43333333333333335,0.6488821096552321,0.3333333333333333,1.6377652883529663,1.7327553033828735,46.708335399627686
0.748533236027489,0.23333333333333334,0.6395054512159062,0.4,1.9486039876937866,1.7080854177474976,46.81421256065369
0.781750950252387,0.4666666666666667,0.6521951280685361,0.3333333333333333,1.5568623542785645,2.0950260162353516,46.5487220287323
0.744202152891808,0.3,0.6748595261617617,0.43333333333333335,1.9585869312286377,1.7302055358886719,46.55480456352234
0.7965171045429665,0.3,0.6918952279213092,0.43333333333333335,1.7055127620697021,1.5825254917144775,46.73095512390137
0.8409438514869548,0.3,0.6823533137693655,0.4666666666666667,1.7740589380264282,1.602002501487732,46.487332582473755
0.8824579532323785,0.5333333333333333,0.6986825840707129,0.35,1.3012384176254272,1.6239291429519653,46.73248362541199
0.8419081295992216,0.4666666666666667,0.6861093435172159,0.48333333333333334,1.4337815046310425,1.5096648931503296,46.60480046272278
0.8278216338259442,0.43333333333333335,0.7572928425800619,0.35,1.4725300073623657,2.028052568435669,46.79203248023987
0.8706023155750167,0.5,0.6889737750714671,0.45,1.3105416297912598,1.6436173915863037,47.02283573150635
0.8791070288268563,0.5666666666666667,0.80093421661614,0.48333333333333334,1.3443143367767334,1.6039509773254395,46.60918211936951
0.9125501049078635,0.6,0.7375597939782049,0.38333333333333336,1.1073259115219116,1.710806965827942,46.87225866317749
0.8739855713677553,0.4,0.7517623544279344,0.4166666666666667,1.5876973867416382,1.6389906406402588,46.79583668708801
0.8729905430882443,0.43333333333333335,0.7263444796708423,0.4666666666666667,1.596043348312378,1.6695958375930786,46.9263174533844
0.819590190354558,0.36666666666666664,0.6650463959900144,0.31666666666666665,1.5727970600128174,2.0264792442321777,46.61447191238403
0.8149874414644529,0.43333333333333335,0.7206168372233082,0.4666666666666667,1.5332807302474976,1.7116540670394897,46.82304096221924
