train_auc,train_acc,val_auc,val_acc,train_loss,val_loss,epoch_time
0.8641539529010795,0.4,0.8904707246145489,0.4166666666666667,1.7366796731948853,1.727783203125,46.60450053215027
0.8723827947276223,0.3,0.8504833206222745,0.38333333333333336,2.0048444271087646,1.8182846307754517,46.34309530258179
0.9786735333631885,0.6666666666666666,0.9416457329856901,0.55,0.8333170413970947,1.1837751865386963,46.098525047302246
0.85480268815901,0.4666666666666667,0.8253559826342312,0.48333333333333334,1.6941860914230347,1.7695567607879639,46.43237543106079
0.9714747321643874,0.7,0.9519274650856571,0.6,0.7843693494796753,0.9921712279319763,46.08926606178284
0.9856703985669504,0.7666666666666667,0.9577664333992015,0.6833333333333333,0.6766699552536011,0.8720163702964783,46.694456338882446
0.98410210479176,0.7666666666666667,0.9537072969403478,0.6666666666666666,0.6228610277175903,0.9118151068687439,46.356279134750366
0.974759990116312,0.6333333333333333,0.9707303227218482,0.6666666666666666,0.8251665234565735,0.8545080423355103,46.57940411567688
0.9912678011643529,0.8,0.9577309495798196,0.75,0.562516987323761,0.8030679821968079,46.54625940322876
0.9840121258052292,0.7333333333333333,0.9678419030749539,0.6333333333333333,0.6305932402610779,0.7904500961303711,46.77781534194946
0.9931374500340017,0.6666666666666666,0.9658032781196624,0.75,0.6411951184272766,0.7889325618743896,46.75898480415344
0.9967532467532468,0.8,0.9675282167612675,0.75,0.503339946269989,0.6903825998306274,46.435253381729126
0.9915140734106251,0.7666666666666667,0.9671397626228135,0.6833333333333333,0.47343912720680237,0.7821264266967773,46.415509939193726
0.992410177306729,0.8666666666666667,0.9757092486922994,0.7333333333333333,0.49724921584129333,0.6811761856079102,46.25238823890686
0.9951169520135038,0.8666666666666667,0.9667107564438072,0.7166666666666667,0.4354825019836426,0.7299058437347412,46.92480254173279
0.9849891487822522,0.7333333333333333,0.9573408485738995,0.7,0.7715482711791992,0.9424249529838562,46.4058632850647
0.9907662337662337,0.8,0.9625734739731915,0.6666666666666666,0.5333409905433655,0.8851215839385986,46.37346029281616
0.9897563815494851,0.8666666666666667,0.9721845388342565,0.7333333333333333,0.3612521290779114,0.7266852259635925,46.36153793334961
0.9951298701298701,0.8,0.9771028982526159,0.7166666666666667,0.45248812437057495,0.623825192451477,46.28476405143738
0.9820779909745428,0.7666666666666667,0.9662154585318427,0.7,0.5248172283172607,0.7608268857002258,46.22329044342041
