train_auc,train_acc,val_auc,val_acc,train_loss,val_loss,epoch_time
0.6661610359924105,0.5238558909444986,0.6290447624824377,0.4708333333333333,0.991927855355399,1.0240932628512383,3.313786268234253
0.6887052663023514,0.5287244401168452,0.6329868349832141,0.48333333333333334,0.9567538823400225,1.0222874507308006,3.131492853164673
0.710031618724245,0.5335929892891919,0.6411709528502435,0.4875,0.9319552728107997,1.0320233181118965,3.137206792831421
0.7468461679162207,0.5443037974683544,0.6432167051728127,0.49166666666666664,0.9039454511233739,1.029846616089344,3.2440178394317627
0.8424509179244644,0.6007789678675755,0.642688274794326,0.5375,0.894337112562997,0.9998304322361946,3.191956043243408
0.8756977150575738,0.5959104186952289,0.6522853492092358,0.4666666666666667,0.7689889362880162,1.0248083174228668,3.136033296585083
0.8870739138359262,0.6436222005842259,0.6627858443186618,0.49583333333333335,0.7500111239297049,1.092448353767395,3.1542365550994873
0.8519036630422313,0.6650438169425511,0.6013071825283344,0.49166666666666664,0.7551422016961234,1.0873203575611115,3.26596736907959
0.8867753266575497,0.7069133398247323,0.6312622685452793,0.43333333333333335,0.6760568908282689,1.145627923309803,3.313288450241089
0.9208212296318256,0.6738072054527751,0.6141808309446416,0.39166666666666666,0.7254544377326966,1.5196343064308167,3.153549909591675
0.9614570952574991,0.8500486854917235,0.6245392266253426,0.45416666666666666,0.40483020203454156,1.1933362111449242,3.1759533882141113
0.9707965362769425,0.8627069133398247,0.6617563611291958,0.48333333333333334,0.3761846606220518,1.2616246193647385,3.2502505779266357
0.9825553443218782,0.7848101265822784,0.6194106997695954,0.42083333333333334,0.4635842970439366,1.5912921875715256,3.1876468658447266
0.9963007036919338,0.9610516066212269,0.6329570792466289,0.44166666666666665,0.16257967629602976,1.449722521007061,3.3055546283721924
0.9951377901871794,0.8928919182083739,0.6362061276478522,0.44583333333333336,0.2721992218068668,1.8890740871429443,3.1908674240112305
0.9993600395888206,0.9688412852969815,0.6478727294657195,0.4791666666666667,0.10344756000808307,1.5636940449476242,3.283301830291748
0.9951560027077995,0.8266796494644596,0.6650652725749128,0.4791666666666667,0.41058488764933176,2.180165410041809,3.2000999450683594
0.9997793753537841,0.9805258033106135,0.6029051993463176,0.4666666666666667,0.0697533377047096,1.8693807423114777,3.1759629249572754
0.9960215607405042,0.9542356377799416,0.6118021325317534,0.4375,0.14013351180723735,2.0620092004537582,3.2676403522491455
0.9993228633748216,0.937682570593963,0.6336844599140083,0.4708333333333333,0.1607993065778698,1.9753991216421127,3.4124464988708496
