train_auc,train_acc,val_auc,val_acc,train_loss,val_loss,epoch_time
0.7542540797163485,0.16666666666666666,0.944208619595926,0.36666666666666664,2.0717902183532715,1.7025824785232544,47.25928568840027
0.9045130282011843,0.6666666666666666,0.9817359006884245,0.8,1.1985907554626465,0.8543717265129089,46.58842945098877
0.9335920825800886,0.7,0.9904197530864196,0.7333333333333333,1.179291844367981,0.7401240468025208,47.34002494812012
0.8492384815473273,0.4,0.9144631710118966,0.6333333333333333,2.597656488418579,1.3687598705291748,46.87596797943115
0.9366914944126339,0.7,0.9898618367583883,0.6333333333333333,1.1084396839141846,0.7368201017379761,46.564899921417236
0.9447507140535627,0.7,0.9945078180005716,0.6666666666666666,1.0760538578033447,0.7658417224884033,46.57143831253052
0.9515565019687959,0.8,0.9860561167227835,0.8,0.8915413022041321,0.6394060850143433,46.904680490493774
0.9479486031210169,0.8,1.0,0.8666666666666667,0.9184349179267883,0.4278872609138489,47.1120126247406
0.9671061696923765,0.8333333333333334,0.9992727272727273,0.8666666666666667,0.7639742493629456,0.46584028005599976,46.727580547332764
0.9632978470434743,0.5666666666666667,0.9865031265031265,0.7333333333333333,1.0876282453536987,0.5004042983055115,46.641767740249634
0.9727384684281236,0.8333333333333334,0.9921005291005293,0.7333333333333333,0.72874516248703,0.6690371036529541,46.90131878852844
0.9819399116625503,0.7666666666666667,0.9916054635020153,0.8333333333333334,0.6414128541946411,0.3777928054332733,46.954272747039795
0.9626365014296049,0.8333333333333334,0.9898072791406125,0.8666666666666667,0.7706783413887024,0.40028855204582214,47.0405547618866
0.9826294395259914,0.8666666666666667,0.9912098765432098,0.8666666666666667,0.5604190826416016,0.3621269762516022,47.00280475616455
0.978620517413621,0.8666666666666667,0.9961948051948052,0.8666666666666667,0.5984634160995483,0.43805453181266785,46.54052925109863
0.9696165903062455,0.8333333333333334,0.993730407523511,0.8333333333333334,0.6564958095550537,0.33598268032073975,46.69619345664978
0.982379689276241,0.8,0.9951298701298701,0.9,0.6350540518760681,0.32341164350509644,46.70997643470764
0.9868751937717455,0.9,0.9912672759339426,0.8333333333333334,0.454720675945282,0.41181430220603943,46.552932024002075
0.9769971407902442,0.9,0.996025974025974,0.9,0.5222610831260681,0.28280162811279297,46.57627511024475
0.9736125943022494,0.8333333333333334,0.9818592271925606,0.9,0.6677348613739014,0.4665646255016327,46.59821891784668
